,post_id,perc_miss_comment_author,total_num_nodes,total_density,num_weak_component,num_strong_component,main_miss_node,main_num_nodes,main_density,main_transitivity,main_avg_shortest_path,main_diameter,main_radius,main_eccentricity_mean,main_eccentrisity_std,avg_periphery_lkarma,avg_periphery_ckarma,avg_center_lkarma,avg_center_ckarma,in_degree_top_avg_lkarma,in_degree_top_avg_ckarma,out_degree_top_avg_lkarma,out_degree_top_avg_ckarma,close_top_avg_lkarma,close_top_avg_ckarma,between_top_avg_lkarma,between_top_avg_ckarma,hub_top_avg_lkarma,hub_top_avg_ckarma,auth_top_avg_lkarma,auth_top_avg_ckarma,author_lkarma,author_ckarma
158,1upfek,0.2147117296222664,198,0.006691278264882325,2,159,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
159,1upjav,0.18627450980392157,88,0.02037617554858934,1,54,0.17647058823529413,17.0,0.125,0.011904761904761904,5.352941176470588,7.0,3.0,5.117647058823529,0.8998269729869621,1.0,16.0,7723.0,19809.0,1.0,9529.0,1.0,9529.0,7723.0,19809.0,1.0,9529.0,1.0,9529.0,6324.5,21445.0,44377.0,55835.0
160,1uq1d6,0.18791946308724833,75,0.015315315315315315,5,63,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1uq61u,0.3333333333333333,8,0.10714285714285714,2,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1uqdht,0.2445414847161572,288,0.004585269066976384,9,242,0.0625,16.0,0.1375,0.06,4.108333333333333,8.0,4.0,6.125,1.2183492931011204,180.0,26904.0,3993.0,69850.0,38.0,20614.5,226.5,27739.0,5357.5,60011.0,5325.5,57256.5,1771.0,63793.5,5357.5,60011.0,92834.0,5884.0
163,1ur2ck,0.2,177,0.006773240883410375,3,156,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1ur2m2,0.15384615384615385,26,0.047692307692307694,3,19,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1urf9q,0.1864406779661017,29,0.04556650246305419,1,22,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1urjig,0.2692307692307692,12,0.10606060606060606,1,9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1urk49,0.11029411764705882,69,0.019820971867007674,1,53,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1urs2r,0.2,5,0.2,1,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1us2gc,0.16308724832214766,712,0.0019338959212376935,7,567,0.04597701149425287,87.0,0.023656776263031275,0.008333333333333333,7.947206629243518,19.0,8.0,14.586206896551724,2.1948305207156844,1128.0,61740.5,50208.0,485558.0,11650.5,122099.5,8375.222222222223,143861.66666666666,8454.222222222223,70376.66666666667,59565.333333333336,184566.77777777778,5945.555555555556,101710.22222222222,17099.11111111111,156934.22222222222,40562.0,8062.0
170,1us5ta,0.2231404958677686,41,0.03719512195121951,2,24,0.0,16.0,0.14166666666666666,0.07692307692307693,4.175,5.0,3.0,3.9375,0.6584783595532961,2698.3333333333335,15809.333333333334,459.75,10651.0,793.5,5400.5,404.0,1473.0,793.5,5400.5,793.5,5400.5,1744.0,47356.5,126.0,15901.5,807.0,80.0
171,1us7c9,0.10743801652892562,60,0.02231638418079096,3,46,0.0,14.0,0.17032967032967034,0.11538461538461539,4.032967032967033,8.0,3.0,5.571428571428571,1.3477115902938006,1403.0,86476.0,40.0,102901.0,5952.0,18354.0,5952.0,18354.0,5952.0,18354.0,5952.0,18354.0,57.0,16068.0,5952.0,18354.0,,
172,1usc5f,0.19642857142857142,26,0.05076923076923077,1,21,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1usdqs,0.25,13,0.08974358974358974,1,13,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1usiip,0.045454545454545456,13,0.10897435897435898,1,9,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1uskzl,0.375,8,0.14285714285714285,1,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1uslxj,0.3783783783783784,15,0.08095238095238096,1,13,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1usn9z,0.3161764705882353,55,0.021885521885521887,5,41,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1ussj0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1usu12,0.18478260869565216,72,0.019561815336463225,4,59,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1usxmn,0.3688888888888889,93,0.016012155212716223,4,62,0.20833333333333334,24.0,0.09782608695652174,0.07913669064748201,3.8134057971014492,7.0,3.0,4.916666666666667,0.8122328620674136,,,3994.0,16657.0,4260.0,2775.0,4260.0,2775.0,4260.0,2775.0,4127.0,9716.0,4260.0,2775.0,4260.0,2775.0,4260.0,2775.0
181,1ut5pg,0.2857142857142857,11,0.09090909090909091,1,11,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1ut742,0.2857142857142857,49,0.02465986394557823,1,42,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1ut76z,0.25471698113207547,103,0.013801637159718256,4,80,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1uteev,0.2542372881355932,20,0.08421052631578947,1,13,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1utpmk,0.125,18,0.06535947712418301,1,16,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
186,1uttyw,0.14634146341463414,27,0.042735042735042736,1,24,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1uu2m7,0.16666666666666666,5,0.2,1,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
188,1uu2mx,0.25757575757575757,16,0.09166666666666666,2,9,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
189,1uur01,0.13043478260869565,14,0.08241758241758242,1,13,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1uv24d,0.0,8,0.14285714285714285,1,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
191,1uvazf,0.16666666666666666,10,0.1,1,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
192,1uvb8a,0.3235294117647059,13,0.09615384615384616,1,10,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1uvcfx,0.07142857142857142,12,0.09848484848484848,1,11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
194,1uvgcb,0.2727272727272727,7,0.14285714285714285,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1uvgm4,0.24341279799247176,272,0.005562187974820925,5,187,0.0625,48.0,0.04210992907801418,0.00819672131147541,7.466312056737588,15.0,7.0,9.9375,2.0757152381769517,58.0,16554.0,18929.333333333332,148642.66666666666,11058.0,88366.75,9333.666666666666,107883.0,11425.4,53576.8,71541.25,70692.0,10486.333333333334,81681.0,9529.0,54825.8,1471.0,504.0
196,1uvhnp,0.1506849315068493,37,0.04354354354354354,1,28,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1uvi6r,0.17391304347826086,27,0.042735042735042736,1,25,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1uvksb,0.15748031496062992,69,0.016624040920716114,4,60,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1uvlif,0.15709969788519637,142,0.009839176905404055,5,102,0.0,12.0,0.16666666666666666,0.0,3.4015151515151514,6.0,3.0,4.833333333333333,0.9860132971832694,304.0,33347.25,1.0,155.0,1532.0,78289.0,1532.0,78289.0,1.0,155.0,1.0,155.0,94.0,46568.0,1.0,155.0,12638.0,45660.0
200,1uvn2x,0.30851063829787234,52,0.02262443438914027,2,45,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1uvnm9,0.16918103448275862,288,0.006085462640340689,3,190,0.08,75.0,0.03657657657657658,0.049597855227882036,6.245405405405405,13.0,5.0,10.293333333333333,1.555834895553581,11687.0,81461.0,670.0,61859.0,4055.8333333333335,47697.0,366.2,11864.4,3500.5714285714284,70964.85714285714,2395.3333333333335,43754.0,2412.1428571428573,39279.28571428572,1867.8333333333333,34601.333333333336,,
202,1uvo7i,0.14285714285714285,7,0.14285714285714285,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1uvufr,0.1016949152542373,33,0.03787878787878788,2,22,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1uvykg,0.2332695984703633,455,0.0028513336883380937,11,380,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1uw8n5,0.4444444444444444,10,0.1,1,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
206,1uw9fh,0.14285714285714285,9,0.16666666666666666,1,5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1uwbuc,0.24793388429752067,52,0.023001508295625944,4,43,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1uxaee,0.08,19,0.06140350877192982,1,16,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1uxg8p,0.18556701030927836,38,0.05263157894736842,3,19,0.0,17.0,0.15073529411764705,0.11194029850746269,4.577205882352941,5.0,3.0,3.764705882352941,0.5455069703232768,1.0,4966.0,4028.8,20606.2,9563.5,27498.5,4900.5,27902.0,9563.5,27498.5,9563.5,27498.5,4594.5,29374.0,4521.0,41119.0,642117.0,20009.0
210,1uy70f,0.29473684210526313,41,0.04207317073170732,1,22,0.07142857142857142,14.0,0.16483516483516483,0.09259259259259259,4.681318681318682,6.0,3.0,4.428571428571429,0.82065180664829,476.0,8986.0,1.0,7999.0,1.0,27.0,4260.0,2775.0,1.0,15971.0,1.0,15971.0,1.0,15971.0,4260.0,2775.0,297.0,321.0
211,1uy886,0.1935483870967742,17,0.07352941176470588,1,14,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1uy9qw,0.16546762589928057,62,0.019830777366472766,2,49,0.0,12.0,0.17424242424242425,0.05555555555555555,5.545454545454546,5.0,3.0,4.333333333333333,0.7453559924999298,3282.3333333333335,32315.833333333332,6266.5,9407.0,64.0,34169.0,64.0,34169.0,64.0,34169.0,64.0,34169.0,99.0,25244.0,64.0,34169.0,4207056.0,86608.0
213,1uydn0,0.21978021978021978,46,0.02608695652173913,2,40,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1uye3l,0.058823529411764705,15,0.07142857142857142,1,14,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
215,1uye85,0.0,4,0.25,1,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1uyffi,0.21845238095238095,626,0.0022900958466453673,8,495,0.0851063829787234,94.0,0.02367879203843514,0.023411371237458192,7.104209563029055,16.0,7.0,9.585106382978724,1.6910878688501152,122.0,4064.0,12173.0,131180.5,10556.0,50879.125,11098.888888888889,96475.11111111111,17622.555555555555,57789.444444444445,10890.111111111111,83814.22222222222,36493.555555555555,58160.77777777778,11370.57142857143,40405.857142857145,17642.0,10931.0
217,1uygnc,0.18859649122807018,185,0.00807873090481786,2,151,0.2631578947368421,19.0,0.1111111111111111,0.05172413793103448,4.242690058479532,10.0,4.0,6.421052631578948,1.6643566632465154,,,4647.0,46136.5,3538.0,130066.5,1212.5,90772.5,3325.0,87547.5,4085.5,76273.0,3679.5,198762.0,5917.5,34204.5,727737.0,83424.0
218,1uyl1u,0.22580645161290322,18,0.05555555555555555,2,17,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1uypnw,0.25153374233128833,208,0.006549609810479376,4,167,0.0,11.0,0.18181818181818182,0.0,2.5272727272727273,4.0,2.0,3.4545454545454546,0.7820295697311479,783.4285714285714,128028.42857142857,24818.5,78356.0,2367.0,75468.0,2367.0,75468.0,2367.0,75468.0,2367.0,75468.0,4284.0,65355.0,2367.0,75468.0,4207056.0,86608.0
220,1uyq8c,0.08823529411764706,25,0.04833333333333333,1,21,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1uz230,0.1694915254237288,25,0.055,1,19,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1uzqqm,0.2,9,0.125,1,8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
223,1uzrpa,0.0,3,0.3333333333333333,1,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1uzu1u,0.1388888888888889,18,0.06862745098039216,1,14,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
225,1uzu56,0.13043478260869565,37,0.044294294294294295,1,25,0.0,12.0,0.1893939393939394,0.0,4.25,5.0,3.0,4.083333333333333,0.6400954789890507,18886.666666666668,81934.0,13287.0,99475.5,662.0,8242.0,25912.0,190709.0,662.0,8242.0,662.0,8242.0,25912.0,190709.0,3815.0,27051.0,440534.0,7965.0
226,1v06zm,0.19499744767738642,909,0.0014078500361049322,16,773,0.021505376344086023,93.0,0.023609163160355308,0.06288343558282208,10.548036465638148,21.0,7.0,14.333333333333334,3.3579734458572537,274.0,21809.0,8700.0,99250.0,8230.375,81512.75,6326.5,70606.5,3546.5555555555557,44368.333333333336,7436.375,109678.625,4730.875,40713.5,2969.3333333333335,44047.333333333336,7800.0,21.0
227,1v0ghx,0.32727272727272727,26,0.046153846153846156,1,22,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
228,1v0km3,0.125,8,0.10714285714285714,2,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
229,1v0l9x,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1v0t70,0.0,4,0.25,1,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
231,1v0zdg,0.18407960199004975,296,0.004901511681172698,6,227,0.029411764705882353,34.0,0.06506238859180036,0.044444444444444446,7.540106951871658,11.0,4.0,6.970588235294118,1.8548076500503017,883.75,53776.25,9279.0,6154.0,3095.0,4730.666666666667,3973.0,7357.333333333333,2638.3333333333335,115814.0,6187.666666666667,6646.0,4062.3333333333335,6702.666666666667,3095.0,4730.666666666667,4207056.0,86608.0
232,1v128w,0.10843373493975904,43,0.03045404208194906,1,34,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1v13sw,0.17777777777777778,113,0.013985461441213654,1,75,0.08695652173913043,23.0,0.09486166007905138,0.015384615384615385,3.515810276679842,7.0,5.0,6.0,0.659380473395787,4938.8,121630.2,5523.75,115454.5,834.5,41303.5,834.5,41303.5,10396.5,43320.5,10396.5,43320.5,3729.0,219740.5,11739.5,29027.0,44377.0,55835.0
234,1v1538,0.16859122401847576,98,0.023984851672627813,1,35,0.08064516129032258,62.0,0.04997355896351137,0.1101871101871102,5.504759386567954,10.0,6.0,7.790322580645161,1.07968180459223,3014.6666666666665,39994.333333333336,7070.5,46079.666666666664,81181.6,177254.2,6722.2,94050.4,68673.33333333333,138891.83333333334,68657.83333333333,115437.66666666667,3201.6666666666665,104471.33333333333,1555.5,18952.0,396553.0,305666.0
235,1v15ws,0.22810590631364563,217,0.006123058542413381,2,178,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
236,1v175y,0.17647058823529413,43,0.02602436323366556,1,42,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
237,1v1826,0.24793388429752067,50,0.024081632653061225,3,42,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1v193u,0.23529411764705882,13,0.11538461538461539,1,9,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
239,1v19cv,0.26582278481012656,42,0.026713124274099883,2,38,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
240,1v1b3e,0.1568627450980392,51,0.02666666666666667,1,41,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
241,1v1bg7,0.16666666666666666,5,0.2,1,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1v1jhg,0.2553191489361702,42,0.04065040650406504,1,25,0.2,15.0,0.14285714285714285,0.0,4.8428571428571425,7.0,4.0,5.666666666666667,1.07496769977314,1151.3333333333333,5930.0,12042.5,144515.0,33129.5,247262.0,33129.5,247262.0,11695.5,242628.5,1.0,253397.0,66258.0,241127.0,1036.0,131462.0,49097.0,13210.0
243,1v1z9g,0.21626617375231053,205,0.007317073170731708,5,164,0.0,15.0,0.14761904761904762,0.0,3.580952380952381,8.0,4.0,5.6,1.083205120618128,85.0,140790.0,2540.6666666666665,17725.333333333332,1197.5,5004.0,975.0,8870.5,975.0,2496.0,4784.5,22060.0,1.0,6807.5,4784.5,22060.0,20482.0,3649.0
244,1v2k89,0.18421052631578946,23,0.043478260869565216,2,23,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
245,1v2sss,0.13636363636363635,11,0.12727272727272726,1,8,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1v2u5b,0.2925764192139738,76,0.017368421052631578,3,59,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
247,1v30rm,0.12379110251450677,315,0.0038418764533414214,6,285,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
248,1v3hxg,0.23249299719887956,122,0.01259991871020187,2,80,0.17391304347826086,23.0,0.09090909090909091,0.025,3.780632411067194,8.0,4.0,5.434782608695652,0.9243605054551869,1207.0,17251.0,7213.0,71951.5,346.5,25042.5,346.5,25042.5,346.5,25042.5,346.5,25042.5,284.0,8643.0,169.5,9222.5,23062.0,17491.0
249,1v3mel,0.3835616438356164,21,0.05714285714285714,1,18,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
250,1v3njd,0.23917525773195877,220,0.005915317559153176,4,184,0.0,12.0,0.16666666666666666,0.0,2.992424242424242,6.0,3.0,4.166666666666667,0.7993052538854533,55241.0,53850.0,944.0,40877.0,356.0,3465.0,356.0,3465.0,356.0,3465.0,356.0,3465.0,1532.0,78289.0,356.0,3465.0,3850975.0,18825.0
251,1v3oq6,0.12941176470588237,45,0.030303030303030304,1,35,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
252,1v3pkf,0.047619047619047616,34,0.040998217468805706,1,30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
253,1v3tw5,0.2484548825710754,326,0.003983010854176498,8,273,0.0,11.0,0.18181818181818182,0.0,4.090909090909091,5.0,3.0,4.0,0.6030226891555273,1990.0,17212.5,1721.0,11146.0,375.0,21844.0,375.0,21844.0,375.0,21844.0,375.0,21844.0,375.0,21844.0,3067.0,448.0,376973.0,286507.0
254,1v3ulr,0.11290322580645161,45,0.024747474747474747,3,41,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1v3x5p,0.33544303797468356,49,0.025935374149659865,2,40,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
256,1v4fe8,0.25,51,0.02588235294117647,3,41,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
257,1v4kay,0.125,12,0.09090909090909091,1,11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1v4rnl,0.0,2,0.5,1,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
259,1v4zik,0.19047619047619047,22,0.05844155844155844,1,18,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
260,1v5kge,0.18571428571428572,105,0.01282051282051282,2,81,0.0,12.0,0.1893939393939394,0.0625,3.446969696969697,4.0,2.0,3.5,0.6454972243679028,1055.857142857143,84771.57142857143,4123.0,67427.0,2242.0,19020.0,2242.0,19020.0,2093.0,49334.0,2242.0,19020.0,1.0,2796.0,3624.0,17615.0,449.0,30.0
261,1v5n6y,0.1875,11,0.08181818181818182,2,11,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1v5od1,0.27312775330396477,75,0.01783783783783784,3,57,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
263,1v5pib,0.18181818181818182,8,0.14285714285714285,1,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
264,1v5sdi,0.2,13,0.08974358974358974,1,12,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
265,1v5y1x,0.10256410256410256,36,0.04365079365079365,2,27,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1v612l,0.1881918819188192,110,0.012510425354462052,5,85,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
267,1v640d,0.2361111111111111,36,0.03571428571428571,1,29,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
268,1v6cq8,0.24175824175824176,36,0.0380952380952381,2,28,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
269,1v6l4h,0.19689119170984457,642,0.001958583016217845,12,542,0.034482758620689655,29.0,0.06896551724137931,0.021739130434782608,4.442118226600985,6.0,3.0,4.586206896551724,0.6168463386206317,172.0,28622.0,56245.0,235301.0,35632.666666666664,136746.0,35632.666666666664,136746.0,35632.666666666664,136746.0,35632.666666666664,136746.0,18856.333333333332,118141.33333333333,22116.333333333332,95723.66666666667,49167.0,-1.0
270,1v6mdw,0.13793103448275862,151,0.008653421633554084,4,120,0.0625,16.0,0.13333333333333333,0.07407407407407407,5.958333333333333,9.0,4.0,6.125,1.3635890143294642,29.0,2162.0,172.0,20400.5,2795.5,43199.5,2795.5,43199.5,180.0,30673.5,2795.5,43199.5,119.5,30383.5,180.0,30673.5,4207056.0,86608.0
271,1v6pqk,0.17055296469020653,667,0.0020687854271062667,8,537,0.05747126436781609,87.0,0.025928896017107725,0.04556650246305419,5.3468323977546115,13.0,7.0,8.885057471264368,1.1589262505303426,3604.0,22804.0,1188.0,27455.0,5385.5,71352.0,4883.0,66187.22222222222,2626.6666666666665,34101.0,6487.555555555556,75133.66666666667,2534.777777777778,36519.333333333336,4242.222222222223,39079.22222222222,558975.0,5056.0
272,1v6qyw,0.12658227848101267,39,0.04116059379217274,1,27,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1v6rlf,0.09090909090909091,10,0.1111111111111111,1,9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
274,1v6rvl,0.09183673469387756,119,0.010539809143996581,2,91,0.1,20.0,0.09473684210526316,0.03333333333333333,6.852631578947369,9.0,4.0,6.15,1.4585952145814822,2843.0,6309.0,11178.0,40205.5,19247.0,21717.0,4990.0,6962.0,19247.0,21717.0,19247.0,21717.0,9473.0,108396.5,4990.0,6962.0,33504.0,36472.0
275,1v6t41,0.47619047619047616,11,0.1,1,10,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
276,1v6x8j,0.08333333333333333,13,0.1282051282051282,1,7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
277,1v72hp,0.27238805970149255,107,0.011902662669723153,3,84,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1v72wf,0.3,10,0.12222222222222222,1,9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
279,1v764g,0.0,5,0.2,1,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
280,1v780n,0.2956521739130435,45,0.025252525252525252,3,38,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
281,1v7828,0.2185430463576159,38,0.044096728307254626,1,28,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
282,1v7dwg,0.0945945945945946,104,0.011669156086631815,1,89,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1v7l1c,0.24285714285714285,89,0.015194075587334014,5,65,0.2,10.0,0.2,0.05,3.433333333333333,7.0,4.0,5.1,0.9433981132056604,88.0,754.0,684.0,44137.0,64.0,4859.0,,,293.0,3278.0,350.0,27340.0,350.0,27340.0,57032.0,246068.0,824.0,-2.0
284,1v7o0z,0.0,6,0.16666666666666666,1,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
285,1v7oe0,0.2765957446808511,25,0.045,1,22,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
286,1v7ova,0.23809523809523808,16,0.07916666666666666,1,13,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
287,1v81ba,0.2540983606557377,79,0.018175916910094125,4,57,0.0,18.0,0.11764705882352941,0.05172413793103448,4.545751633986928,7.0,3.0,4.555555555555555,0.9558139185602919,448.0,260301.0,13260.0,66675.0,72257.0,37126.5,8678.0,94681.5,72257.0,37126.5,8678.0,94681.5,2935.5,84230.0,19354.0,36832.0,95049.0,249490.0
288,1v849i,0.23076923076923078,7,0.16666666666666666,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
289,1v8dup,0.0,5,0.3,1,4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
290,1v8wyu,0.11764705882352941,13,0.07692307692307693,1,13,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
291,1v91au,0.16911764705882354,64,0.0220734126984127,1,49,0.0,11.0,0.17272727272727273,0.125,3.5272727272727273,6.0,3.0,4.7272727272727275,0.9620913858416693,926.0,64147.0,7881.0,91535.0,7881.0,91535.0,7881.0,91535.0,7881.0,91535.0,7881.0,91535.0,366528.0,363878.0,1.0,36.0,41571.0,116440.0
292,1v9dq8,0.1,9,0.1111111111111111,1,9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
293,1v9gw9,0.24363636363636362,230,0.005752800455667363,7,206,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
294,1v9h13,0.19927095990279464,402,0.0032195630327167156,5,340,0.0,12.0,0.15151515151515152,0.0,3.772727272727273,9.0,5.0,6.5,1.118033988749895,4735.0,32617.0,2614.5,12086.5,5228.0,12652.0,5228.0,12652.0,4316.0,7206.0,5228.0,12652.0,5228.0,12652.0,1.0,8820.0,28586.0,17433.0
295,1v9kju,0.1232876712328767,38,0.029871977240398292,2,33,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
296,1v9lmw,0.2971887550200803,163,0.008142088919185034,4,127,0.0625,16.0,0.125,0.0,4.7625,6.0,3.0,4.3125,0.7680128579652817,437.0,4755.0,5350.0,260607.0,5350.0,260607.0,5350.0,260607.0,5350.0,260607.0,5350.0,260607.0,6234.5,114887.5,2675.5,131988.0,8577.0,52668.0
297,1v9mak,0.36363636363636365,17,0.05514705882352941,2,17,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
298,1v9o12,0.18487394957983194,69,0.017689684569479967,1,63,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
299,1v9szv,0.18947368421052632,47,0.02543940795559667,2,40,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1v9xb7,0.14583333333333334,25,0.055,1,18,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
301,1va0nl,0.13636363636363635,13,0.10897435897435898,1,9,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
302,1va2ey,0.22115384615384615,83,0.01939465177784308,2,51,0.16666666666666666,24.0,0.09420289855072464,0.06349206349206349,6.496376811594203,11.0,4.0,7.791666666666667,2.1011736138538284,76368.0,168938.5,2460.0,25855.0,1812.5,95293.5,1812.5,95293.5,9315.0,26993.0,1812.5,95293.5,1859.5,17011.0,44180.0,19649.0,45925.0,747.0
303,1va58t,0.23265306122448978,171,0.008943928448572412,6,119,0.025,40.0,0.05448717948717949,0.019230769230769232,6.084615384615384,16.0,5.0,11.475,2.559174671647092,79.0,103102.0,917.0,8017.0,56381.0,191930.25,50632.75,392286.75,33940.25,127426.0,53050.0,147066.5,2595.75,41683.25,38455.25,168506.0,49167.0,-1.0
304,1vaacl,0.20754716981132076,30,0.035632183908045977,2,27,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
305,1vaat3,0.22580645161290322,71,0.021529175050301812,2,42,0.125,24.0,0.08695652173913043,0.025,7.173913043478261,9.0,4.0,7.291666666666667,1.3686723088047368,16750.5,78004.0,1880.0,129330.0,5425.5,31651.0,1880.0,129330.0,5425.5,31651.0,5425.5,31651.0,1277.0,86215.0,301.0,29355.0,10177.0,20202.0
306,1vaavk,0.0,3,0.3333333333333333,1,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
